n_humans,n_robots,p_robot,mean Human Down, stdev human down,mean robot Down, stdev robot down,Success rate,stdev successrate,n_total,stdev n_total
1,15,0.993790335,0.704403434,0.002813686,0.003888187,0.000131702,0.999674955,1.13E-05,1928045.6,441.1390257
1,15,0.998650102,0.934255324,0.001507443,0.000150249,2.14E-05,0.999925372,5.39E-06,1955074.3,716.8351345
1,16,0.5,2.58E-06,9.92E-07,0.898869493,0.000142702,0.979670334,0.000293432,104188,237.8739162
1,16,0.691462461,4.63E-06,1.48E-06,0.874929502,0.000225618,0.986928825,0.000227609,162370.7,501.1367179
1,16,0.841344746,3.86E-06,2.15E-06,0.815902566,0.000463863,0.992701485,0.000129306,292241.2,962.4009352
1,16,0.894350226,6.52E-06,3.13E-06,0.754511519,0.001054526,0.994942725,8.87E-05,422763.1,2236.152564
1,16,0.933192799,8.06E-06,4.19E-06,0.648940237,0.000832575,0.996716909,5.49E-05,645374.1,1644.8019
1,16,0.959940843,0.000154398,7.95E-05,0.454855049,0.002455822,0.998000525,4.57E-05,1052503.3,5218.578601
1,16,0.977249868,0.065523341,0.002058594,0.149870505,0.002571068,0.998819182,1.43E-05,1696666.9,5726.375598
1,16,0.987775527,0.405204591,0.004632387,0.023175374,0.000753949,0.999365903,2.35E-05,1991540.7,1969.418191
1,16,0.993790335,0.686046682,0.001893116,0.00425495,0.000104911,0.999670076,1.01E-05,2055623.9,723.1325535
1,16,0.998650102,0.930591319,0.001091836,0.000155789,1.53E-05,0.999927815,4.40E-06,2084909.9,427.4109147
1,17,0.5,3.24E-06,1.35E-06,0.904897826,0.000143581,0.979514847,0.000314667,104110.6,266.9850932
1,17,0.691462461,2.70E-06,1.06E-06,0.882313962,0.000271792,0.986780272,0.000373693,162393,701.4720237
1,17,0.841344746,4.21E-06,1.80E-06,0.826513406,0.000424946,0.992621294,0.000153661,292766.8,975.4287057
1,17,0.894350226,7.21E-06,5.48E-06,0.769302603,0.000836606,0.99496462,0.000103702,422011.7,1856.332408
1,17,0.933192799,1.10E-05,7.65E-06,0.669674803,0.001038702,0.996704141,6.55E-05,645256.3,2285.513336
1,17,0.959940843,3.62E-05,1.71E-05,0.487231788,0.001725708,0.997990467,2.66E-05,1051688.9,3852.955008
1,17,0.977249868,0.04119892,0.002932239,0.179853032,0.003790154,0.998821126,2.51E-05,1739040.5,8130.784024
1,17,0.987775527,0.370851968,0.002732637,0.026303445,0.000555609,0.99936272,1.83E-05,2109139.3,1118.343243
1,17,0.993790335,0.667888889,0.003591962,0.004533408,0.000196375,0.999678611,1.53E-05,2183662,584.2199928
1,17,0.998650102,0.926082215,0.001320523,0.00017082,1.89E-05,0.999930899,3.85E-06,2215581.3,593.6207628
1,18,0.5,3.05E-06,1.57E-06,0.910159982,0.000127357,0.979626269,0.000385184,104090.5,303.7911289
1,18,0.691462461,2.93E-06,1.04E-06,0.888698969,0.000156766,0.986931255,0.000271158,162594.9,275.4107659
1,18,0.841344746,5.59E-06,2.56E-06,0.836313735,0.000849735,0.992697874,0.000144993,292387.5,1847.5833
1,18,0.894350226,5.48E-06,2.76E-06,0.781813775,0.000812534,0.994971349,9.84E-05,422844.8,1869.27846
1,18,0.933192799,8.83E-06,3.72E-06,0.688340108,0.001043084,0.996686428,8.08E-05,644453.2,2420.005901
1,18,0.959940843,2.69E-05,2.55E-05,0.517077015,0.002484525,0.997964561,3.75E-05,1048238.1,5617.145778
1,18,0.977249868,0.023716319,0.001160053,0.210312322,0.002343847,0.998835553,2.71E-05,1773242.9,5134.423891
1,18,0.987775527,0.335549074,0.002646367,0.030086855,0.000499234,0.999365093,9.70E-06,2224884.8,1151.137594
1,18,0.993790335,0.649419136,0.002474647,0.004966317,0.000140304,0.999684407,1.41E-05,2311198.9,918.7679196
1,18,0.998650102,0.922013194,0.001193698,0.000169648,1.29E-05,0.999929416,3.21E-06,2346119.4,766.8875015
1,19,0.5,2.47E-06,1.05E-06,0.914797551,0.000153159,0.979820712,0.000393777,104351.1,252.3158536
1,19,0.691462461,3.01E-06,1.03E-06,0.894738856,0.000259178,0.98687195,0.00033219,162243.4,567.2523601
1,19,0.841344746,6.29E-06,3.00E-06,0.845019481,0.000350408,0.992766126,0.000125347,291998,866.0487284
1,19,0.894350226,7.25E-06,5.52E-06,0.793292008,0.000679302,0.994951115,6.41E-05,422903.9,1774.678475
1,19,0.933192799,1.11E-05,9.43E-06,0.704560898,0.000906031,0.996725047,5.89E-05,644786.7,2374.256602
1,19,0.959940843,1.18E-05,8.92E-06,0.541646562,0.001455384,0.997974444,2.97E-05,1050580,3543.090431
1,19,0.977249868,0.012678588,0.000646122,0.241620423,0.002355133,0.998830259,2.24E-05,1797952.7,5760.715547
1,19,0.987775527,0.300709799,0.003679979,0.034521771,0.00061271,0.999361483,1.45E-05,2337607.4,2186.671681
1,19,0.993790335,0.62681061,0.002547499,0.005556443,0.000198364,0.999670944,1.32E-05,2437893.4,1287.345035
1,19,0.998650102,0.918861998,0.001261211,0.000187478,1.46E-05,0.999930822,6.09E-06,2476237.4,861.8785529
1,20,0.5,2.85E-06,1.17E-06,0.919142351,0.000110561,0.979527672,0.000432393,104017.7,346.2557003
1,20,0.691462461,3.16E-06,1.74E-06,0.899911761,0.000207781,0.986943519,0.000305337,162318,580.1625634
1,20,0.841344746,4.40E-06,1.84E-06,0.852804917,0.000363241,0.992712989,0.000125708,291903.2,918.0632658
1,20,0.894350226,4.28E-06,2.21E-06,0.803390025,0.000745857,0.995000703,9.88E-05,423504.4,1981.431967
1,20,0.933192799,1.03E-05,5.97E-06,0.719334603,0.000897043,0.996741405,2.82E-05,644949.9,2257.070068
1,20,0.959940843,1.51E-05,1.08E-05,0.564109807,0.00199214,0.997976316,3.20E-05,1052024.8,5318.127524
1,20,0.977249868,0.005946026,0.000688366,0.275971561,0.003980966,0.998823991,2.35E-05,1806455.2,10395.45971
1,20,0.987775527,0.270944599,0.002785012,0.038835284,0.000628951,0.999361916,1.06E-05,2449856.9,2534.422871
1,20,0.993790335,0.60721061,0.003660634,0.00599206,0.000194926,0.999677852,1.24E-05,2564372.8,1108.93163
1,20,0.998650102,0.913006752,0.001467177,0.000208339,2.25E-05,0.999927407,7.11E-06,2606280.9,916.072972
1,21,0.5,2.85E-06,1.09E-06,0.922973009,0.000150686,0.979544641,0.000380234,104082.5,307.69896
1,21,0.691462461,2.74E-06,1.16E-06,0.904686062,0.000227253,0.987012455,0.000282562,162491.8,605.8468123
1,21,0.841344746,5.32E-06,2.87E-06,0.859583488,0.000212968,0.992824258,0.000133477,292660.6,691.2622078
1,21,0.894350226,3.78E-06,1.88E-06,0.813177767,0.000609326,0.994950834,8.52E-05,422275.8,1638.703561
1,21,0.933192799,6.67E-06,3.78E-06,0.732155486,0.001043693,0.996716786,6.70E-05,646469.2,2746.941747
1,21,0.959940843,1.35E-05,1.05E-05,0.58510061,0.001367736,0.997955732,2.60E-05,1051357.9,3865.51695
1,21,0.977249868,0.002566975,0.000422948,0.30817854,0.003530722,0.998837252,2.51E-05,1812134.1,9661.399334
1,21,0.987775527,0.237231404,0.002531764,0.044488435,0.001242491,0.99936039,1.47E-05,2557471.8,3282.082747
1,21,0.993790335,0.589006559,0.003462298,0.006447761,0.000156905,0.999675479,1.25E-05,2691987.6,981.6314176
1,21,0.998650102,0.908753704,0.001729214,0.000221627,1.21E-05,0.999929154,4.47E-06,2736942.5,475.6175459
1,22,0.5,3.05E-06,1.66E-06,0.926448539,8.35E-05,0.979611694,0.000395118,104127.2,189.5018733
1,22,0.691462461,3.40E-06,1.49E-06,0.908974595,0.000176574,0.986948552,0.000274082,162537.4,463.7859851
1,22,0.841344746,7.06E-06,5.28E-06,0.865995749,0.000359394,0.992655465,0.000150101,292563.7,1004.123802
1,22,0.894350226,7.37E-06,3.20E-06,0.821456604,0.000527572,0.994978576,5.39E-05,422888.4,1426.680707
1,22,0.933192799,8.49E-06,4.75E-06,0.744879002,0.001067505,0.996701484,7.08E-05,644611.3,2991.845987
1,22,0.959940843,1.44E-05,1.03E-05,0.603501517,0.00163538,0.997976017,4.40E-05,1052521.9,4897.118407
1,22,0.977249868,0.000993403,0.000163878,0.340089881,0.002271387,0.998819218,3.14E-05,1810966.4,6684.680504
1,22,0.987775527,0.20390517,0.002982463,0.051495107,0.001001707,0.999356312,1.75E-05,2658931.4,2750.057788
1,22,0.993790335,0.568208719,0.004100033,0.007046605,0.000275777,0.999680364,9.72E-06,2818232.4,1203.674308
1,22,0.998650102,0.90381385,0.001488852,0.000232914,1.89E-05,0.999931392,4.03E-06,2866992.1,807.9996844
1,23,0.5,2.31E-06,5.18E-07,0.929675055,0.000121704,0.979507852,0.000301329,104117.8,323.7810371
1,23,0.691462461,2.89E-06,1.76E-06,0.912879334,0.000165073,0.98698311,0.000260116,162599.1,457.1307143
1,23,0.841344746,4.78E-06,2.48E-06,0.871794857,0.000348845,0.992839569,0.000131545,292563.3,996.9476466
1,23,0.894350226,5.17E-06,4.55E-06,0.829946937,0.000686027,0.994949607,0.000102789,420840.7,2076.566399
1,23,0.933192799,6.60E-06,3.91E-06,0.755621367,0.000817071,0.996719697,5.96E-05,645802,2329.469167
1,23,0.959940843,1.34E-05,7.32E-06,0.621776838,0.000891682,0.997989116,4.74E-05,1049581.4,2799.253122
1,23,0.977249868,0.000361728,0.000154511,0.36869404,0.002627311,0.998821365,2.65E-05,1811119,8088.34815
1,23,0.987775527,0.175955324,0.00269279,0.058614818,0.001130191,0.999355825,8.51E-06,2759201.5,3603.525253
1,23,0.993790335,0.55107716,0.003350049,0.007558432,0.000162856,0.999682248,5.89E-06,2945059.8,1162.793774
1,23,0.998650102,0.899074846,0.001800334,0.000247907,1.74E-05,0.999928272,3.43E-06,2997446.8,886.8867797
1,24,0.5,2.47E-06,1.09E-06,0.932591999,9.23E-05,0.979640087,0.000340296,104035.3,254.5745667
1,24,0.691462461,2.58E-06,9.30E-07,0.916549199,9.94E-05,0.986862805,0.000304389,162622.3,300.8351874
1,24,0.841344746,3.82E-06,2.16E-06,0.877091885,0.000473215,0.992720166,8.01E-05,292645.9,1374.076086
1,24,0.894350226,5.67E-06,2.45E-06,0.836270648,0.000392306,0.994949955,9.95E-05,422954.6,1170.917606
